pilotId,sourceId,targetId,pilotName,shipId,faction,role,required,status,rank,assetId,warehouse,score,confidence,repositoryPath,reasons
"PILOT-5158A0D06CE9","sabinewren","sabinewren","Sabine Wren","attackshuttle","rebelalliance","PilotCard","True","clear","3","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-5158A0D06CE9","sabinewren","sabinewren","Sabine Wren","attackshuttle","rebelalliance","PilotCard","True","clear","4","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-5158A0D06CE9","sabinewren","sabinewren","Sabine Wren","attackshuttle","rebelalliance","PilotCard","True","clear","5","AST-6376FCFEC518D162","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__db66080714913be3.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-5158A0D06CE9","sabinewren","sabinewren","Sabine Wren","attackshuttle","rebelalliance","PilotCard","True","clear","6","AST-5CE51FE991521A55","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__0427ae9cb3a8a11a.png","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-5158A0D06CE9","sabinewren","sabinewren","Sabine Wren","attackshuttle","rebelalliance","PilotCard","True","clear","7","AST-E9F40F84FF1026D5","xwing-data","96","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Lancer-class Pursuit Craft/sabine-wren.png","pilot identity 'sabinewren' in path; different faction path; pilot context; individual xwing-data First Edition pilot card"
"PILOT-5158A0D06CE9","sabinewren","sabinewren","Sabine Wren","attackshuttle","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-1B67CA60C0F16693","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5ecaf2bd7f8d7b76.jpg","manually approved pilot token sheet"
"PILOT-5158A0D06CE9","sabinewren","sabinewren","Sabine Wren","attackshuttle","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","1","AST-E9F40F84FF1026D5","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Lancer-class Pursuit Craft/sabine-wren.png","pilot identity 'sabinewren' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 35, image 'pilots/Scum and Villainy/Lancer-class Pursuit Craft/sabine-wren.png'"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","2","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","3","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","4","AST-6376FCFEC518D162","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__db66080714913be3.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","5","AST-5CE51FE991521A55","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__0427ae9cb3a8a11a.png","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","6","AST-FBB2E85257113E11","xwing-data","96","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Attack Shuttle/sabine-wren.png","pilot identity 'sabinewren' in path; different faction path; pilot context; individual xwing-data First Edition pilot card"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","7","AST-D1FF1097C61F569D","xwing-data","96","high","assets/source/xwing-data/images/pilots/Rebel Alliance/TIE Fighter/sabine-wren.png","pilot identity 'sabinewren' in path; different faction path; pilot context; individual xwing-data First Edition pilot card"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-CA2813F74B7C5C61","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__6399115905c4dff2.png","manually approved pilot token sheet"
"PILOT-CD598BB7C3BD","sabinewren-lancerclasspursuitcraft","sabinewren","Sabine Wren","lancerclasspursuitcraft","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotCard","True","clear","1","AST-D1FF1097C61F569D","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/TIE Fighter/sabine-wren.png","pilot identity 'sabinewren' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 15, image 'pilots/Rebel Alliance/TIE Fighter/sabine-wren.png'"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotCard","True","clear","2","AST-FBB2E85257113E11","xwing-data","146","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Attack Shuttle/sabine-wren.png","pilot identity 'sabinewren' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotCard","True","clear","3","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotCard","True","clear","4","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotCard","True","clear","5","AST-6376FCFEC518D162","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__db66080714913be3.jpg","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotCard","True","clear","6","AST-5CE51FE991521A55","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__0427ae9cb3a8a11a.png","pilot identity 'sabinewren' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotCard","True","clear","7","AST-E9F40F84FF1026D5","xwing-data","96","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Lancer-class Pursuit Craft/sabine-wren.png","pilot identity 'sabinewren' in path; different faction path; pilot context; individual xwing-data First Edition pilot card"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-B7D4449B661A705F","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__816196eb61b9f0d0.png","manually approved pilot token sheet"
"PILOT-FE8EB2DFD9A2","sabinewren-tielnfighter","sabinewren","Sabine Wren","tiefighter","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-AD0AF9F4FADA","sarcoplank","sarcoplank","Sarco Plank","quadjumper","scumandvillainy","PilotCard","True","clear","1","AST-3767631074B8DF49","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Quadjumper/sarco-plank.png","pilot identity 'sarcoplank' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 18, image 'pilots/Scum and Villainy/Quadjumper/sarco-plank.png'"
"PILOT-AD0AF9F4FADA","sarcoplank","sarcoplank","Sarco Plank","quadjumper","scumandvillainy","PilotCard","True","clear","2","AST-472B3E0F350DBC0B","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__e86d1b4a80d159f1.png","pilot identity 'sarcoplank' in legacy context; ship identity matched; card context; pilot context; legacy First Edition source"
"PILOT-AD0AF9F4FADA","sarcoplank","sarcoplank","Sarco Plank","quadjumper","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-129872542DD7F8A0","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__26c202af3d983f80.png","pilot identity 'sarcoplank' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-AD0AF9F4FADA","sarcoplank","sarcoplank","Sarco Plank","quadjumper","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-41AAAC334224","sawgerrera","sawgerrera","Saw Gerrera","uwing","rebelalliance","PilotCard","True","clear","1","AST-42803806510889BA","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/U-wing/saw-gerrera.png","pilot identity 'sawgerrera' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 26, image 'pilots/Rebel Alliance/U-wing/saw-gerrera.png'"
"PILOT-41AAAC334224","sawgerrera","sawgerrera","Saw Gerrera","uwing","rebelalliance","PilotCard","True","clear","2","AST-7A21E46DE32B57B2","legacy1e","115","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2449b80a6bc5e45e.png","pilot identity 'sawgerrera' in legacy context; card context; legacy First Edition source"
"PILOT-41AAAC334224","sawgerrera","sawgerrera","Saw Gerrera","uwing","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-346A6D56DBAA923A","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__38c73e26b7ef0f5c.png","pilot identity 'sawgerrera' in legacy context; shared legacy image reference; legacy First Edition source"
"PILOT-41AAAC334224","sawgerrera","sawgerrera","Saw Gerrera","uwing","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-6BCA69AA2E6F","scimitarsquadronpilot","scimitarsquadronpilot","Scimitar Squadron Pilot","tiebomber","galacticempire","PilotCard","True","clear","1","AST-D383E606F75454DC","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Bomber/scimitar-squadron-pilot.png","pilot identity 'scimitarsquadronpilot' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 2, points 16, image 'pilots/Galactic Empire/TIE Bomber/scimitar-squadron-pilot.png'"
"PILOT-6BCA69AA2E6F","scimitarsquadronpilot","scimitarsquadronpilot","Scimitar Squadron Pilot","tiebomber","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'scimitarsquadronpilot' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6BCA69AA2E6F","scimitarsquadronpilot","scimitarsquadronpilot","Scimitar Squadron Pilot","tiebomber","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-8E6AF8F6FEE8B5D4","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a4c0920136fa57ad.jpg","pilot identity 'scimitarsquadronpilot' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-6BCA69AA2E6F","scimitarsquadronpilot","scimitarsquadronpilot","Scimitar Squadron Pilot","tiebomber","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-989DFFE571D6","serissu","serissu","Serissu","m3ainterceptor","scumandvillainy","PilotCard","True","clear","1","AST-248A8F40F03454A7","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/M3-A Interceptor/serissu.png","pilot identity 'serissu' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 8, points 20, image 'pilots/Scum and Villainy/M3-A Interceptor/serissu.png'"
"PILOT-989DFFE571D6","serissu","serissu","Serissu","m3ainterceptor","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'serissu' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-989DFFE571D6","serissu","serissu","Serissu","m3ainterceptor","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-F825D33A98C491A3","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__c2c20e05b16f9336.jpg","pilot identity 'serissu' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-989DFFE571D6","serissu","serissu","Serissu","m3ainterceptor","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-8A9E83FBEE45","shadowporthunter","shadowporthunter","Shadowport Hunter","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","1","AST-6C751B9EB37B1FBF","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Lancer-class Pursuit Craft/shadowport-hunter.png","pilot identity 'shadowporthunter' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 2, points 33, image 'pilots/Scum and Villainy/Lancer-class Pursuit Craft/shadowport-hunter.png'"
"PILOT-8A9E83FBEE45","shadowporthunter","shadowporthunter","Shadowport Hunter","lancerclasspursuitcraft","scumandvillainy","PilotCard","True","clear","2","AST-24D2A8FAB4F75B5C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8dba0b83aefa8648.png","pilot identity 'shadowporthunter' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-8A9E83FBEE45","shadowporthunter","shadowporthunter","Shadowport Hunter","lancerclasspursuitcraft","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-F91703D29C862AE3","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__3bbda7c129bcb4e0.png","pilot identity 'shadowporthunter' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-8A9E83FBEE45","shadowporthunter","shadowporthunter","Shadowport Hunter","lancerclasspursuitcraft","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-1C20ACAE73AB","sharabey","sharabey","Shara Bey","arc170","rebelalliance","PilotCard","True","clear","1","AST-BE930C35EBDF0B20","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/ARC-170/shara-bey.png","pilot identity 'sharabey' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 28, image 'pilots/Rebel Alliance/ARC-170/shara-bey.png'"
"PILOT-1C20ACAE73AB","sharabey","sharabey","Shara Bey","arc170","rebelalliance","PilotCard","True","clear","2","AST-52CAABBDAB6EDECD","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__937a33ca4425793d.jpg","pilot identity 'sharabey' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-1C20ACAE73AB","sharabey","sharabey","Shara Bey","arc170","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-FC1E613F161999E9","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8a8d56e8970d3f13.jpg","pilot identity 'sharabey' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-1C20ACAE73AB","sharabey","sharabey","Shara Bey","arc170","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-7274E5F48E24","sienarspecialist","sienarspecialist","Sienar Specialist","tieaggressor","galacticempire","PilotCard","True","clear","1","AST-8C08907511981B8C","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Aggressor/sienar-specialist.png","pilot identity 'sienarspecialist' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 2, points 17, image 'pilots/Galactic Empire/TIE Aggressor/sienar-specialist.png'"
"PILOT-7274E5F48E24","sienarspecialist","sienarspecialist","Sienar Specialist","tieaggressor","galacticempire","PilotCard","True","clear","2","AST-72776BCA0492CF81","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__c20f51be84ccc5ee.png","pilot identity 'sienarspecialist' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-7274E5F48E24","sienarspecialist","sienarspecialist","Sienar Specialist","tieaggressor","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-94430E76F30D9958","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__028ca35d37b338dc.png","pilot identity 'sienarspecialist' in legacy context; shared legacy image reference; legacy First Edition source"
"PILOT-7274E5F48E24","sienarspecialist","sienarspecialist","Sienar Specialist","tieaggressor","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-39658D5B350B","solsixxa","solsixxa","Sol Sixxa","scurrgh6bomber","scumandvillainy","PilotCard","True","clear","1","AST-C45F70BEDE266119","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Scurrg H-6 Bomber/sol-sixxa.png","pilot identity 'solsixxa' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 28, image 'pilots/Scum and Villainy/Scurrg H-6 Bomber/sol-sixxa.png'"
"PILOT-39658D5B350B","solsixxa","solsixxa","Sol Sixxa","scurrgh6bomber","scumandvillainy","PilotCard","True","clear","2","AST-B22D933B09DDB93D","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__7b5309df93113827.png","pilot identity 'solsixxa' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-39658D5B350B","solsixxa","solsixxa","Sol Sixxa","scurrgh6bomber","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-ABE6DF6DB2740D97","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__468416f146e1f06d.png","pilot identity 'solsixxa' in legacy context; shared legacy image reference; legacy First Edition source"
"PILOT-39658D5B350B","solsixxa","solsixxa","Sol Sixxa","scurrgh6bomber","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-BF77493C3681","soontirfel","soontirfel","Soontir Fel","tieinterceptor","galacticempire","PilotCard","True","clear","1","AST-5193B5A93488A898","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Interceptor/soontir-fel.png","pilot identity 'soontirfel' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 9, points 27, image 'pilots/Galactic Empire/TIE Interceptor/soontir-fel.png'"
"PILOT-BF77493C3681","soontirfel","soontirfel","Soontir Fel","tieinterceptor","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'soontirfel' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-BF77493C3681","soontirfel","soontirfel","Soontir Fel","tieinterceptor","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-82C6CDE4E6433109","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__895a9c2c30243998.jpg","pilot identity 'soontirfel' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-BF77493C3681","soontirfel","soontirfel","Soontir Fel","tieinterceptor","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-3EA7FF41AB8A","spicerunner","spicerunner","Spice Runner","hwk290","scumandvillainy","PilotCard","True","clear","1","AST-35536DA1D7C5A3E7","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/HWK-290/spice-runner.png","pilot identity 'spicerunner' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 1, points 16, image 'pilots/Scum and Villainy/HWK-290/spice-runner.png'"
"PILOT-3EA7FF41AB8A","spicerunner","spicerunner","Spice Runner","hwk290","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'spicerunner' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-3EA7FF41AB8A","spicerunner","spicerunner","Spice Runner","hwk290","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-070E9132BB7062D8","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__9fa3eacaa97eb075.jpg","pilot identity 'spicerunner' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-3EA7FF41AB8A","spicerunner","spicerunner","Spice Runner","hwk290","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-2303FF614CAF","starkillerbasepilot","starkillerbasepilot","Starkiller Base Pilot","upsilonclassshuttle","firstorder","PilotCard","True","clear","1","AST-834D7468D74D9D5C","xwing-data","278","high","assets/source/xwing-data/images/pilots/First Order/Upsilon-class Shuttle/starkiller-base-pilot.png","pilot identity 'starkillerbasepilot' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 2, points 30, image 'pilots/First Order/Upsilon-class Shuttle/starkiller-base-pilot.png'"
"PILOT-2303FF614CAF","starkillerbasepilot","starkillerbasepilot","Starkiller Base Pilot","upsilonclassshuttle","firstorder","PilotCard","True","clear","2","AST-04922BB911C6D136","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__f22e69abb22afe4c.png","pilot identity 'starkillerbasepilot' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-2303FF614CAF","starkillerbasepilot","starkillerbasepilot","Starkiller Base Pilot","upsilonclassshuttle","firstorder","PilotBaseTokenSheet","False","clear","1","AST-F1E8BDFFFC67F752","legacy1e","130","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d398213884accbf0.png","pilot identity 'starkillerbasepilot' in legacy context; ship identity matched; token/base context; shared legacy image reference; legacy First Edition source"
"PILOT-2303FF614CAF","starkillerbasepilot","starkillerbasepilot","Starkiller Base Pilot","upsilonclassshuttle","firstorder","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-E142B034674E","sunnybounder","sunnybounder","Sunny Bounder","m3ainterceptor","scumandvillainy","PilotCard","True","clear","1","AST-780E070FCE94E914","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/M3-A Interceptor/sunny-bounder.png","pilot identity 'sunnybounder' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 1, points 14, image 'pilots/Scum and Villainy/M3-A Interceptor/sunny-bounder.png'"
"PILOT-E142B034674E","sunnybounder","sunnybounder","Sunny Bounder","m3ainterceptor","scumandvillainy","PilotCard","True","clear","2","AST-F69DDB5A5B23F1BB","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__de43bd580f9993a5.png","pilot identity 'sunnybounder' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-E142B034674E","sunnybounder","sunnybounder","Sunny Bounder","m3ainterceptor","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-77EAD0758500FC8C","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__631e741e3464206b.png","pilot identity 'sunnybounder' in legacy context; shared legacy image reference; legacy First Edition source"
"PILOT-E142B034674E","sunnybounder","sunnybounder","Sunny Bounder","m3ainterceptor","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-2F800C27D775","talasquadronpilot","talasquadronpilot","Tala Squadron Pilot","z95headhunter","rebelalliance","PilotCard","True","clear","1","AST-5E30FC0BF7E79520","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Z-95 Headhunter/tala-squadron-pilot.png","pilot identity 'talasquadronpilot' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 4, points 13, image 'pilots/Rebel Alliance/Z-95 Headhunter/tala-squadron-pilot.png'"
"PILOT-2F800C27D775","talasquadronpilot","talasquadronpilot","Tala Squadron Pilot","z95headhunter","rebelalliance","PilotCard","True","clear","2","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'talasquadronpilot' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-2F800C27D775","talasquadronpilot","talasquadronpilot","Tala Squadron Pilot","z95headhunter","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-EDB8E5846EFAAB9A","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__3f53e0f9d8299340.jpg","pilot identity 'talasquadronpilot' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-2F800C27D775","talasquadronpilot","talasquadronpilot","Tala Squadron Pilot","z95headhunter","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-212219B823A7","talonbanecobra","talonbanecobra","Talonbane Cobra","kihraxzfighter","scumandvillainy","PilotCard","True","clear","1","AST-2B31328BF663B92D","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Kihraxz Fighter/talonbane-cobra.png","pilot identity 'talonbanecobra' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 9, points 28, image 'pilots/Scum and Villainy/Kihraxz Fighter/talonbane-cobra.png'"
"PILOT-212219B823A7","talonbanecobra","talonbanecobra","Talonbane Cobra","kihraxzfighter","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'talonbanecobra' in legacy context; card context; pilot context; legacy First Edition source"
