ShipId,TargetId,ShipName,BaseSize,Role,Required,Status,Rank,Score,Confidence,Warehouse,AssetId,RepositoryPath,Reasons
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipModel",True,"review",2,100,"high","unified25","AST-2F4E6595612A089D","assets/source/unified25/assets/ships-v2/small/asf01bwing/bwing-base.obj","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipModel",True,"review",3,100,"high","unified25","AST-5F425E7ED4C4CB40","assets/source/unified25/assets/ships-v2/small/asf01bwing/bwing-closed.obj","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipModel",True,"review",4,100,"high","unified25","AST-4A6FA42DC5C68075","assets/source/unified25/assets/ships-v2/small/asf01bwing/bwing-open.obj","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipModel",True,"review",5,100,"high","unified25","AST-F542C5E927E6FB05","assets/source/unified25/assets/ships/Small/REB_bwing/bwing.obj","strong ship alias 'b-wing' in exact path segment; ships location; OBJ model"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipModel",True,"review",6,100,"high","unified25","AST-0D87E32834169993","assets/source/unified25/assets/ships/Small/REB_bwing/Old/bwing.obj","strong ship alias 'b-wing' in exact path segment; ships location; OBJ model"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipModel",True,"review",7,69,"medium","unified25","AST-B7C78B9F4B8154E2","assets/source/unified25/assets/ships/Small/REB_bwing/bwing-base.obj","strong ship alias 'b-wing' in path; ships location; OBJ model"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipModel",True,"review",8,69,"medium","unified25","AST-32AECB3684BE3854","assets/source/unified25/assets/ships/Small/REB_bwing/bwing-closed.obj","strong ship alias 'b-wing' in path; ships location; OBJ model"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",1,100,"high","unified25","AST-A8ED51193A8BA246","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/blade.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",2,100,"high","unified25","AST-B6EFD6CF0D1DAB2F","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/blue.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",3,100,"high","unified25","AST-DB31ED4EEB436310","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/braylen.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",4,100,"high","unified25","AST-D2AD050CC3C520B4","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/gina.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",5,100,"high","unified25","AST-C19E9913622084DF","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/hera.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",6,100,"high","unified25","AST-5AFD6E9281172BE5","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/nera.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",7,100,"high","unified25","AST-293A90675023005A","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/netrem.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipTexture",True,"review",8,100,"high","unified25","AST-BDB6D9B010A7E3A2","assets/source/unified25/assets/ships-v2/small/asf01bwing/textures/plain.png","strong ship alias 'asf01bwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'B-Wing Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-5B8E1347C2F5","bwing","B-wing","small","DialModel",False,"missing",,,,,,,
"SHIP-5B8E1347C2F5","bwing","B-wing","small","ShipScript",False,"missing",,,,,,,
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipModel",True,"clear",1,100,"high","unified25","AST-0F22B23F6F4F406E","assets/source/unified25/assets/ships-v2/huge/croccruiser/croc.obj","strong ship alias 'c-roc cruiser' in exact path segment; ships-v2 location; OBJ model"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipModel",True,"clear",2,47,"low","unified25","AST-9B41135F1EEF7380","assets/source/unified25/assets/ships-v2/huge/gozanticlasscruiser/gozanti.obj","weak ship alias 'cruiser' in path; ships-v2 location; OBJ model"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipModel",True,"clear",3,45,"low","unified25","AST-E9B0E9F964A90008","assets/source/unified25/assets/ships/Huge/CR0C/CR0C Cruiser.obj","weak ship alias 'cruiser' in path; ships location; OBJ model"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipModel",True,"clear",4,45,"low","unified25","AST-5228B5631F7AE1D3","assets/source/unified25/assets/ships/Huge/Gozanti-Class Cruiser/Gozanti-Class Cruiser.obj","weak ship alias 'cruiser' in path; ships location; OBJ model"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",1,100,"high","unified25","AST-587E11632BC03CFE","assets/source/unified25/assets/ships-v2/huge/croccruiser/Textures/standard.jpg","strong ship alias 'c-roc cruiser' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",2,52,"low","unified25","AST-186FA3DAA94B0FCD","assets/source/unified25/assets/ships-v2/huge/gozanticlasscruiser/Textures/standard.jpg","weak ship alias 'cruiser' in path; ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",3,38,"low","unified25","AST-BE5242272F848E50","assets/source/unified25/assets/ships-v2/huge/gr75mediumtransport/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",4,38,"low","unified25","AST-2B263C9643CE833E","assets/source/unified25/assets/ships-v2/huge/raiderclasscorvette/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",5,38,"low","unified25","AST-1958953DD380B4F7","assets/source/unified25/assets/ships-v2/huge/tridentclassassaultship/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",6,38,"low","unified25","AST-D97B76CBF0E363BF","assets/source/unified25/assets/ships-v2/large/customizedyt1300lightfreighter/Textures/1/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",7,38,"low","unified25","AST-9457A9840A3155D9","assets/source/unified25/assets/ships-v2/large/customizedyt1300lightfreighter/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipTexture",True,"clear",8,38,"low","unified25","AST-4D3C48F619AFA0D0","assets/source/unified25/assets/ships-v2/large/gauntletfighter/textures/Default.jpg","ships-v2 location; generic ship texture"
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","DialTexture",True,"missing",,,,,,,
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","DialModel",False,"missing",,,,,,,
"SHIP-EC8D6A546561","croccruiser","C-ROC Cruiser","epic","ShipScript",False,"missing",,,,,,,
"SHIP-B195218647C2","ewing","E-wing","small","ShipModel",True,"review",1,100,"high","unified25","AST-498C6F06703F1F52","assets/source/unified25/assets/ships-v2/small/ewing/ewing.obj","strong ship alias 'e-wing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-B195218647C2","ewing","E-wing","small","ShipModel",True,"review",2,100,"high","unified25","AST-0FA5587183117883","assets/source/unified25/assets/ships/Small/REB_ewing/ewing.obj","strong ship alias 'e-wing' in exact path segment; ships location; OBJ model"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",1,100,"high","unified25","AST-4084B1CFC61489E2","assets/source/unified25/assets/ships-v2/small/ewing/Textures/CorranHorn.jpg","strong ship alias 'e-wing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",2,100,"high","unified25","AST-7EBEA87C5B9C13BB","assets/source/unified25/assets/ships-v2/small/ewing/Textures/GavinDarklighter.jpg","strong ship alias 'e-wing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",3,100,"high","unified25","AST-388FC9B7EBB5A1E3","assets/source/unified25/assets/ships-v2/small/ewing/Textures/KnaveSquadronEscort.jpg","strong ship alias 'e-wing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",4,100,"high","unified25","AST-E957C351414B85C3","assets/source/unified25/assets/ships-v2/small/ewing/Textures/RogueSquadronEscort.jpg","strong ship alias 'e-wing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",5,58,"low","legacy1e","AST-B4E29C49BE2A929D","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__478b20c26713574a.jpg","legacy object context 'Etahn A'baht' via DiffuseURL"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",6,58,"low","legacy1e","AST-0332D3936C0D4397","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__88cd8fe16bbb40c6.jpg","legacy object context 'Blackmoon Squadron Pilot' via DiffuseURL"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",7,58,"low","legacy1e","AST-A1CC4AB479770BFA","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bbd4152ba4e36d5d.jpg","legacy object context 'Corran Horn' via DiffuseURL"
"SHIP-B195218647C2","ewing","E-wing","small","ShipTexture",True,"review",8,58,"low","legacy1e","AST-030AE80F59D2F9EF","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__f20f72622e2510f9.jpg","legacy object context 'Knave Squadron Pilot' via DiffuseURL"
"SHIP-B195218647C2","ewing","E-wing","small","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'E-Wing Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-B195218647C2","ewing","E-wing","small","DialModel",False,"missing",,,,,,,
"SHIP-B195218647C2","ewing","E-wing","small","ShipScript",False,"missing",,,,,,,
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipModel",True,"review",1,100,"high","unified25","AST-069F572272E201A4","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/firespray.obj","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; OBJ model"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipModel",True,"review",2,100,"high","unified25","AST-9949BCE9B9663CB1","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/firesprayV2.obj","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; OBJ model"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipModel",True,"review",3,100,"high","unified25","AST-E5F5F60981402D16","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/firesprayV3-canopy.obj","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; OBJ model"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipModel",True,"review",4,100,"high","unified25","AST-7D53C07E6953009F","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/firesprayV3.obj","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; OBJ model"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipModel",True,"review",5,59,"low","unified25","AST-29D00B1457E2C82D","assets/source/unified25/assets/ships/Medium/firespray/firespray.obj","weak ship alias 'firespray' in exact path segment; ships location; OBJ model"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",1,100,"high","unified25","AST-7455B58961AB2B01","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/blue.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",2,100,"high","unified25","AST-04EBD5BFCE169F87","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/boba.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",3,100,"high","unified25","AST-7D6D5F36103B58B2","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/bountyhunter.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",4,100,"high","unified25","AST-0E7A9A1A094A786F","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/emon.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",5,100,"high","unified25","AST-7CD8A99A1294A54B","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/jango.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",6,100,"high","unified25","AST-4A28C207388CDAC6","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/kath.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",7,100,"high","unified25","AST-37E376632B5A938A","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/koshka.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipTexture",True,"review",8,100,"high","unified25","AST-E59FD85B2ECCC974","assets/source/unified25/assets/ships-v2/medium/firesprayclasspatrolcraft/Textures/1/krassis.jpg","strong ship alias 'firesprayclasspatrolcraft' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","DialTexture",True,"review",1,82,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'Firespray-31 Scum Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","DialTexture",True,"review",2,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'Firespray-31 Imperial Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","DialModel",False,"missing",,,,,,,
"SHIP-DF2C0D63695B","firespray31","Firespray-31","large","ShipScript",False,"missing",,,,,,,
"SHIP-49D60C615280","g1astarfighter","G-1A Starfighter","small","ShipModel",True,"clear",1,100,"high","unified25","AST-023D520F53F02178","assets/source/unified25/assets/ships-v2/medium/g1astarfighter/g1a.obj","strong ship alias 'g-1a starfighter' in exact path segment; ships-v2 location; OBJ model"
