Path,FileName,Faction,Ship,BaseSize,Width,Height,VisibleLeft,VisibleTop,VisibleWidth,VisibleHeight,PaddingLeft,PaddingRight,PaddingTop,PaddingBottom,HorizontalCentreOffset,VerticalCentreOffset,HasAlpha,TransparentPixels,TranslucentPixels,OpaquePixels,Sha256,Warnings
assets/generated/PilotBaseToken/rebelalliance/ewing/corranhorn__pilot-e5b046ce0938.png,corranhorn__pilot-e5b046ce0938.png,rebelalliance,ewing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,effbe990493c0689467993ed73134e7c5846b1fffb67a50804ce3c292f9721eb,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/ewing/etahnabaht__pilot-d6f3881fd5e5.png,etahnabaht__pilot-d6f3881fd5e5.png,rebelalliance,ewing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,80d9c4d0ac69431c42f47ce9ced1764ac2ef955aa4bed4efe34e9f4ef368dbaf,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/ewing/knavesquadronpilot__pilot-633813df04da.png,knavesquadronpilot__pilot-633813df04da.png,rebelalliance,ewing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,67b2f09d8bb5dd9d81cc869dc0f802ea3c133d5a7cad87b4440757a0be006ec2,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/hwk290/janors__pilot-f4184700d1da.png,janors__pilot-f4184700d1da.png,rebelalliance,hwk290,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,1a4152584fed7d4a3e3d2a969e25e9cc82b87aef73ee6eb367dcbb516cd456d0,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/hwk290/kylekatarn__pilot-feef6d0da6d8.png,kylekatarn__pilot-feef6d0da6d8.png,rebelalliance,hwk290,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,a9f840ce74143e7d7ed9df52cf148a71ce929667c84823a7f179eab8a3d049de,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/hwk290/rebeloperative__pilot-4eca0bad4998.png,rebeloperative__pilot-4eca0bad4998.png,rebelalliance,hwk290,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,1cffffa45931a169f98beb894f65569b88c29b5184d2f27abb41285b79431ddf,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/hwk290/roarkgarnet__pilot-d90034f6dcc7.png,roarkgarnet__pilot-d90034f6dcc7.png,rebelalliance,hwk290,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,aaf18a38f94153dbcd5ead6a1237973a546f61aeeff46b339812ca392a0f6172,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/kwing/esegetuketu__pilot-a2e41ccfab5f.png,esegetuketu__pilot-a2e41ccfab5f.png,rebelalliance,kwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,0c37cc7c8d78076ca770c07da6c055841b337edd0d30216a2b641ebb74b00317,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/kwing/guardiansquadronpilot__pilot-3b0d4b6109e8.png,guardiansquadronpilot__pilot-3b0d4b6109e8.png,rebelalliance,kwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,9eb5bc779ca6951509ef344c66302829ac45ca38c5a1ad616b9b6e3bbf0cc825,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/kwing/mirandadoni__pilot-0e181989c08c.png,mirandadoni__pilot-0e181989c08c.png,rebelalliance,kwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,dc7025f96cce65e7565e987dc0b1efb8561905754d3517dc894ae6fc8d7839e1,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/kwing/wardensquadronpilot__pilot-7d6b4693d0cc.png,wardensquadronpilot__pilot-7d6b4693d0cc.png,rebelalliance,kwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,b9739eb22620f78f1732c0faf740d7913b53cb8ef23794cb29cf3b46f183561e,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/scurrgh6bomber/captainnym__pilot-443467780783.png,captainnym__pilot-443467780783.png,rebelalliance,scurrgh6bomber,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,0d8b75cb192ee51a529264e46c30d432cd0aa7b35c1e483ab07d631a7cafcb00,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/sheathipedeclassshuttle/ap5__pilot-24eed7fb9599.png,ap5__pilot-24eed7fb9599.png,rebelalliance,sheathipedeclassshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,8d0d2b668979f9120cd73b52a8810501db7a4a63ac8878ed5dfdc63337034575,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/sheathipedeclassshuttle/ezrabridger__pilot-a1fb4cd13d43.png,ezrabridger__pilot-a1fb4cd13d43.png,rebelalliance,sheathipedeclassshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,1e89a5988c947e9c2a4afed4d047f60ca2d1646896b15af00e76027d9f262aab,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/sheathipedeclassshuttle/fennrau__pilot-6736e13c64b7.png,fennrau__pilot-6736e13c64b7.png,rebelalliance,sheathipedeclassshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,2f3684bfdc718ba5233ef4e054d4ca52ade0688a7483c11e1d189eede7af5d44,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/sheathipedeclassshuttle/zeborrelios__pilot-6252cb094efa.png,zeborrelios__pilot-6252cb094efa.png,rebelalliance,sheathipedeclassshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,bd6ab90ccdf810450cc4a1b3523a2a6df1ce3b2f2ac5f40581e431799919110a,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/tiefighter/ahsokatano__pilot-a331eb02a4a0.png,ahsokatano__pilot-a331eb02a4a0.png,rebelalliance,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,77984be3470c820773b57357550b8e78924b284fa1f4a91a2610884c40f082f7,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/tiefighter/captainrex__pilot-c280ac2074b3.png,captainrex__pilot-c280ac2074b3.png,rebelalliance,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,25305de05cb21d05cb6d8af45725a2d36a5216f33ca6f65ae3d86db25251ee4b,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/tiefighter/sabinewren__pilot-fe8eb2dfd9a2.png,sabinewren__pilot-fe8eb2dfd9a2.png,rebelalliance,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,4eb9aedc3c044afe2c2ad3424dfb001f186d157f89d623685a74d4b2701c0cfb,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/tiefighter/zeborrelios__pilot-6a68adf29bda.png,zeborrelios__pilot-6a68adf29bda.png,rebelalliance,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,a9bb772169c38f557f566a0d69e7e7af0c2f8c4428fc0a7cbdbe2675867f2cab,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/benthictwotubes__pilot-69dc976b7248.png,benthictwotubes__pilot-69dc976b7248.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,cbf9c0cce6cc8f65f76b43d418ea1495345da2ac847b26e09fa4740f19344e24,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/bluesquadronpathfinder__pilot-aed84ccabd06.png,bluesquadronpathfinder__pilot-aed84ccabd06.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,e76ceabef67ed3f0688d044032a376996bc91b0c28ab9c2f6137dc2549750846,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/bodhirook__pilot-b1012d7a2dda.png,bodhirook__pilot-b1012d7a2dda.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,e09a4b43c69f89f45df1ffc53138185b1bdec91be470d9c99024b57787f7a3f0,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/cassianandor__pilot-54c91594fe87.png,cassianandor__pilot-54c91594fe87.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,1e116ab0850a46c148d486496101a2ca8a3fcbbc7c37b7121ebe7b3c9c5e29f4,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/hefftobber__pilot-fc4e49f9af99.png,hefftobber__pilot-fc4e49f9af99.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,f9703dd81e72eeb59ca5fa26ed86e81c28e49531518c384f7d4e94711524c84b,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/magvayarro__pilot-c1cd7d44a8ef.png,magvayarro__pilot-c1cd7d44a8ef.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,99cca9ff47a0bdcd896a2fad84769dfae862f3f3292351c9c44445cf69f3f4cc,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/partisanrenegade__pilot-40e4c0339168.png,partisanrenegade__pilot-40e4c0339168.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,d7e7c5f0d9fa1004ade2f771f5e63d66f655f571d81c99762f331dace6348f07,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/uwing/sawgerrera__pilot-41aaac334224.png,sawgerrera__pilot-41aaac334224.png,rebelalliance,uwing,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,3ed3321f3dca77cd630f5d4c73a12608b1dff4fffe47dc29a662fc975f93e69b,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/vcx100/chopper__pilot-371a0f61ccfe.png,chopper__pilot-371a0f61ccfe.png,rebelalliance,vcx100,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,2e8dbef6def186c990676d169d53a3ed8f40488b03f87d9e6ab78241926ad35f,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/vcx100/herasyndulla__pilot-4b3605e8aae6.png,herasyndulla__pilot-4b3605e8aae6.png,rebelalliance,vcx100,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,4a086ee1eae7614e6a93da542dca8383c08c83d1c857387ee1fad304df65eea5,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/vcx100/kananjarrus__pilot-3e85bcef81a8.png,kananjarrus__pilot-3e85bcef81a8.png,rebelalliance,vcx100,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,4e7d1a18c59b83ff47790d79baa5923185b3aea410c15a5b85b33d661f9f5d74,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/vcx100/lothalrebel__pilot-ba7fb595439c.png,lothalrebel__pilot-ba7fb595439c.png,rebelalliance,vcx100,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,121212b4dcdf8e50baaee841f3d64161e60035168dc3b7781ba20e9260abef87,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
